Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md,
SYR|Syrian Arab Republic,760,Agricultural water withdrawal as % of total renewable water resources,4273,2002,85.76359957,E,,0
SYR|Syrian Arab Republic,760,Agricultural water withdrawal as % of total renewable water resources,4273,2007,87.3110344,I,,0
SYR|Syrian Arab Republic,760,Agricultural water withdrawal as % of total renewable water resources,4273,2012,87.3110344,I,,0
SYR|Syrian Arab Republic,760,Agricultural water withdrawal as % of total renewable water resources,4273,2017,87.3110344,I,,0
SYR|Syrian Arab Republic,760,Agricultural water withdrawal as % of total renewable water resources,4273,2018,87.3110344,I,,0
TJK|Tajikistan,762,Agricultural water withdrawal as % of total renewable water resources,4273,1997,44.5435874,I,,0
TJK|Tajikistan,762,Agricultural water withdrawal as % of total renewable water resources,4273,2002,41.92606116,I,,0
TJK|Tajikistan,762,Agricultural water withdrawal as % of total renewable water resources,4273,2007,46.33094985,I,,0
TJK|Tajikistan,762,Agricultural water withdrawal as % of total renewable water resources,4273,2012,39.73832344,I,,0
TJK|Tajikistan,762,Agricultural water withdrawal as % of total renewable water resources,4273,2017,23.66955728,E,,0
TJK|Tajikistan,762,Agricultural water withdrawal as % of total renewable water resources,4273,2018,33.67412141,E,,0
THA|Thailand,764,Agricultural water withdrawal as % of total renewable water resources,4273,2007,11.80775632,E,,0
THA|Thailand,764,Agricultural water withdrawal as % of total renewable water resources,4273,2012,11.80775632,I,,0
THA|Thailand,764,Agricultural water withdrawal as % of total renewable water resources,4273,2017,11.80775632,I,,0
THA|Thailand,764,Agricultural water withdrawal as % of total renewable water resources,4273,2018,11.80775632,I,,0
TLS|Timor-Leste,626,Agricultural water withdrawal as % of total renewable water resources,4273,2007,13.03712721,I,,0
TLS|Timor-Leste,626,Agricultural water withdrawal as % of total renewable water resources,4273,2012,13.03712721,I,,0
TLS|Timor-Leste,626,Agricultural water withdrawal as % of total renewable water resources,4273,2017,13.03712721,I,,0
TLS|Timor-Leste,626,Agricultural water withdrawal as % of total renewable water resources,4273,2018,13.03712721,I,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.156462585,E,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.305599163,I,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.454735741,I,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.517006803,E,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.517006803,I,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.517006803,I,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.517006803,I,,0
TGO|Togo,768,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.517006803,I,,0
TTO|Trinidad and Tobago,780,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.40625,E,,0
TTO|Trinidad and Tobago,780,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.421875,E,,0
TTO|Trinidad and Tobago,780,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.405381944,I,,0
TTO|Trinidad and Tobago,780,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.434895833,I,,0
TTO|Trinidad and Tobago,780,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.434895833,I,,0
TTO|Trinidad and Tobago,780,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.434895833,I,,0
TUN|Tunisia,788,Agricultural water withdrawal as % of total renewable water resources,4273,1992,56.66738895,I,,0
TUN|Tunisia,788,Agricultural water withdrawal as % of total renewable water resources,4273,1997,50.56554713,I,,0
TUN|Tunisia,788,Agricultural water withdrawal as % of total renewable water resources,4273,2002,51.30865262,E,,0
TUN|Tunisia,788,Agricultural water withdrawal as % of total renewable water resources,4273,2007,54.63242391,E,,0
TUN|Tunisia,788,Agricultural water withdrawal as % of total renewable water resources,4273,2012,58.74279523,I,,0
TUN|Tunisia,788,Agricultural water withdrawal as % of total renewable water resources,4273,2017,58.30985915,E,,0
TUN|Tunisia,788,Agricultural water withdrawal as % of total renewable water resources,4273,2018,63.54496208,E,,0
TUR|Turkey,792,Agricultural water withdrawal as % of total renewable water resources,4273,1992,10.82230624,E,,0
TUR|Turkey,792,Agricultural water withdrawal as % of total renewable water resources,4273,1997,13.36247637,I,,0
TUR|Turkey,792,Agricultural water withdrawal as % of total renewable water resources,4273,2002,14.28796471,I,,0
TUR|Turkey,792,Agricultural water withdrawal as % of total renewable water resources,4273,2007,15.65217391,I,,0
TUR|Turkey,792,Agricultural water withdrawal as % of total renewable water resources,4273,2012,20.6899811,E,,0
TUR|Turkey,792,Agricultural water withdrawal as % of total renewable water resources,4273,2017,23.65311909,E,,0
TUR|Turkey,792,Agricultural water withdrawal as % of total renewable water resources,4273,2018,24.44943289,E,,0
TKM|Turkmenistan,795,Agricultural water withdrawal as % of total renewable water resources,4273,1997,95.55824753,I,,0
TKM|Turkmenistan,795,Agricultural water withdrawal as % of total renewable water resources,4273,2002,101.6529444,E,,0
TKM|Turkmenistan,795,Agricultural water withdrawal as % of total renewable water resources,4273,2007,106.4405411,I,,0
TKM|Turkmenistan,795,Agricultural water withdrawal as % of total renewable water resources,4273,2012,106.4405411,I,,0
TKM|Turkmenistan,795,Agricultural water withdrawal as % of total renewable water resources,4273,2017,106.4405411,I,,0
TKM|Turkmenistan,795,Agricultural water withdrawal as % of total renewable water resources,4273,2018,106.4405411,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,1972,0.199667221,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,1977,0.199667221,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,1982,0.199667221,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.199667221,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.199667221,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.199667221,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.199667221,E,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.392401553,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.430948419,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.430948419,I,,0
UGA|Uganda,800,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.430948419,I,,0
UKR|Ukraine,804,Agricultural water withdrawal as % of total renewable water resources,4273,1992,4.487106344,E,,0
UKR|Ukraine,804,Agricultural water withdrawal as % of total renewable water resources,4273,1997,3.638464172,I,,0
UKR|Ukraine,804,Agricultural water withdrawal as % of total renewable water resources,4273,2002,2.910200822,I,,0
UKR|Ukraine,804,Agricultural water withdrawal as % of total renewable water resources,4273,2007,2.565381105,I,,0
UKR|Ukraine,804,Agricultural water withdrawal as % of total renewable water resources,4273,2012,2.392172524,I,,0
UKR|Ukraine,804,Agricultural water withdrawal as % of total renewable water resources,4273,2017,2.655750799,E,,0
UKR|Ukraine,804,Agricultural water withdrawal as % of total renewable water resources,4273,2018,2.655750799,E,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,1982,541.1555556,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,1987,694.0444444,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,1992,846.9333333,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1170.933333,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1751.333333,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,2007,2176,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,2012,2096,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,2017,2016,I,,0
ARE|United Arab Emirates,784,Agricultural water withdrawal as % of total renewable water resources,4273,2018,2000,E,,0
GBR|United Kingdom,826,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.741537415,I,,0
GBR|United Kingdom,826,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.234421769,I,,0
GBR|United Kingdom,826,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.889795918,E,,0
GBR|United Kingdom,826,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.904761905,E,,0
GBR|United Kingdom,826,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.713605442,E,,0
GBR|United Kingdom,826,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.804761905,I,,0
GBR|United Kingdom,826,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.804761905,I,,0
TZA|United Republic of Tanzania,834,Agricultural water withdrawal as % of total renewable water resources,4273,1997,2.479484782,I,,0
TZA|United Republic of Tanzania,834,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.811467747,E,,0
TZA|United Republic of Tanzania,834,Agricultural water withdrawal as % of total renewable water resources,4273,2007,4.811467747,I,,0
TZA|United Republic of Tanzania,834,Agricultural water withdrawal as % of total renewable water resources,4273,2012,4.811467747,I,,0
TZA|United Republic of Tanzania,834,Agricultural water withdrawal as % of total renewable water resources,4273,2017,4.811467747,I,,0
TZA|United Republic of Tanzania,834,Agricultural water withdrawal as % of total renewable water resources,4273,2018,4.811467747,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,1972,3.386770935,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,1977,3.677419355,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,1982,4.505168992,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,1987,5.654492135,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,1992,6.355816227,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,1997,6.38514174,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,2002,6.342782665,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,2007,6.03388726,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,2012,5.71977843,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,2017,5.741283806,I,,0
USA|United States of America,840,Agricultural water withdrawal as % of total renewable water resources,4273,2018,5.741283806,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,1967,0.429060893,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,1972,0.642973287,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,1977,0.856885681,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,1982,1.070798075,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,1987,1.28471047,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,1992,1.498622864,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.712535258,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.840882695,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.840882695,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.840882695,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.840882695,I,,0
URY|Uruguay,858,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.840882695,I,,0
UZB|Uzbekistan,860,Agricultural water withdrawal as % of total renewable water resources,4273,1997,111.6139028,I,,0
UZB|Uzbekistan,860,Agricultural water withdrawal as % of total renewable water resources,4273,2002,109.8526703,I,,0
UZB|Uzbekistan,860,Agricultural water withdrawal as % of total renewable water resources,4273,2007,101.7756861,I,,0
UZB|Uzbekistan,860,Agricultural water withdrawal as % of total renewable water resources,4273,2012,98.38801355,I,,0
UZB|Uzbekistan,860,Agricultural water withdrawal as % of total renewable water resources,4273,2017,111.2338858,E,,0
UZB|Uzbekistan,860,Agricultural water withdrawal as % of total renewable water resources,4273,2018,111.2338858,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,1972,0.152825157,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,1977,0.179038994,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,1982,0.20525283,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.231466667,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.257680503,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.28389434,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.574339623,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.261132076,E,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.261132076,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.261132076,I,,0
VEN|Venezuela (Bolivarian Republic of),862,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.261132076,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,1982,4.217074605,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,1987,4.885083473,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,1992,5.779758404,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,1997,6.939103289,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,2002,8.098448175,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,2007,8.794055106,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,2012,8.794055106,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,2017,8.794055106,I,,0
VNM|Viet Nam,704,Agricultural water withdrawal as % of total renewable water resources,4273,2018,8.794055106,I,,0
YEM|Yemen,887,Agricultural water withdrawal as % of total renewable water resources,4273,1992,132,I,,0
YEM|Yemen,887,Agricultural water withdrawal as % of total renewable water resources,4273,1997,140.5714286,I,,0
YEM|Yemen,887,Agricultural water withdrawal as % of total renewable water resources,4273,2002,149.047619,I,,0
YEM|Yemen,887,Agricultural water withdrawal as % of total renewable water resources,4273,2007,154.047619,I,,0
YEM|Yemen,887,Agricultural water withdrawal as % of total renewable water resources,4273,2012,154.047619,I,,0
YEM|Yemen,887,Agricultural water withdrawal as % of total renewable water resources,4273,2017,154.047619,I,,0
YEM|Yemen,887,Agricultural water withdrawal as % of total renewable water resources,4273,2018,154.047619,I,,0
ZMB|Zambia,894,Agricultural water withdrawal as % of total renewable water resources,4273,1992,1.277671756,E,,0
ZMB|Zambia,894,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1.198234733,I,,0
ZMB|Zambia,894,Agricultural water withdrawal as % of total renewable water resources,4273,2002,1.099236641,E,,0
ZMB|Zambia,894,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.099236641,I,,0
ZMB|Zambia,894,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.099236641,I,,0
ZMB|Zambia,894,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.099236641,I,,0
ZMB|Zambia,894,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.099236641,I,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,1987,4.82,E,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,1992,8.743333333,I,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,1997,12.66666667,I,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,2002,16.59,E,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,2007,14.65,E,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,2012,13.878125,I,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,2017,13.85,E,,0
ZWE|Zimbabwe,716,Agricultural water withdrawal as % of total renewable water resources,4273,2018,15.20535,E,,0
,,,,,,,,
,,,,,,,,
#NAME?,,,,,,,,
#NAME?,,,,,,,,
#NAME?,,,,,,,,
#NAME?,,,,,,,,
(c)  FAO of the UN,,,,,,,,
The information contained in AQUASTAT is provided free of charge to all users. Recommended citation:<br/>,,,,,,,,
"FAO [Year of publication].AQUASTAT Database. AQUASTAT&nbsp;<a href=""""http://www.fao.org/nr/water/aquastat/data/query/index.html?lang=en"""" target=""""_blank"""">Website</a>&nbsp;accessed on&nbsp;[27/06/2022 20:48]",,,,,,,,
 ,,,,,,,,
