Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","060","Bermuda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.842","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","060","Bermuda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.788","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","060","Bermuda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.616","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","060","Bermuda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","060","Bermuda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","060","Bermuda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","060","Bermuda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.383","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","4.587","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","4.712","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","5.029","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","57.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","52.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","50","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","064","Bhutan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","53","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.551","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.648","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.769","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.755","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","30.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","28.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","25.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","24.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.847","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.89","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.895","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.995","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","4.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","3.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","3.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.622","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.575","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.591","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.701","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","63.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","61.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","60.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","61.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.809","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.882","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.084","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","18.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","17.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","17.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","19","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.235","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.153","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.313","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.337","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","092","British Virgin Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","096","Brunei Darussalam","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","4.126","E","Estimated value"
