country,ISO,year,accountability,accountability_lower,accountability_upper,incgrp,wb_region,UNmemberstate,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
United Arab Emirates,ARE,1989,-1.001,-1.228,-.773,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2017,-.671,-.866,-.47299999,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1996,-.917,-1.15,-.68400002,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2013,-.64499998,-.82700002,-.43799999,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1972,-1.177,-1.421,-.95999998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2016,-.61299998,-.796,-.41100001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1986,-1.041,-1.275,-.82599998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1990,-.99800003,-1.21,-.755,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2004,-1.0369999,-1.273,-.81800002,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2018,-.68199998,-.87699997,-.47600001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1991,-1.01,-1.219,-.764,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1979,-1.127,-1.35,-.88300002,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1973,-1.189,-1.4119999,-.95099998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1998,-.88099998,-1.097,-.63599998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2001,-.889,-1.1160001,-.66399997,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2000,-.87400001,-1.1,-.64300001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2007,-.71799999,-.90399998,-.51800001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1975,-1.174,-1.418,-.958,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1988,-.98799998,-1.226,-.76899999,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1985,-1.049,-1.252,-.796,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2015,-.61400002,-.79000002,-.38800001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1981,-1.137,-1.3430001,-.88599998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1974,-1.176,-1.402,-.95499998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2010,-.70999998,-.917,-.52700001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1993,-.99800003,-1.232,-.77700001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2005,-1.015,-1.243,-.79500002,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2006,-.74900001,-.93199998,-.53600001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2020,-.667,-.861,-.46599999,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1999,-.88700002,-1.125,-.67500001,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1971,-1.1670001,-1.406,-.95599997,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1987,-.98299998,-1.205,-.76099998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2019,-.68199998,-.86400002,-.47299999,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1976,-1.147,-1.38,-.90899998,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2002,-.949,-1.171,-.713,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,2008,-.71200001,-.94,-.54900002,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
United Arab Emirates,ARE,1994,-.92500001,-1.159,-.70700002,High income,Middle East & North Africa,1,,142,Asia,145,Western Asia,,,784
Argentina,ARG,1960,.68599999,.49399999,.88800001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1998,1.438,1.219,1.6160001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2019,1.335,1.132,1.53,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1963,.74199998,.537,.93400002,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1995,1.448,1.255,1.6569999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1986,1.461,1.256,1.654,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1966,.32800001,.138,.52899998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2007,1.354,1.15,1.536,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1991,1.428,1.262,1.6569999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2000,1.497,1.301,1.704,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1970,-.73199999,-.95200002,-.498,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2009,1.2970001,1.11,1.498,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1972,-.61400002,-.87,-.40200001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1975,.68699998,.48300001,.87400001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2008,1.3200001,1.098,1.4960001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1964,.796,.61000001,.99699998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1993,1.427,1.234,1.619,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1994,1.432,1.234,1.623,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1984,1.4579999,1.251,1.646,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2005,1.369,1.1619999,1.552,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1989,1.478,1.266,1.67,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1981,-1.5039999,-1.723,-1.25,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1990,1.382,1.17,1.569,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1965,.82999998,.63700002,1.025,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1987,1.48,1.296,1.688,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2011,1.2970001,1.096,1.482,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1985,1.459,1.273,1.656,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1979,-1.513,-1.755,-1.2640001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2010,1.2869999,1.084,1.482,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1983,.338,.15700001,.55500001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1978,-1.508,-1.74,-1.255,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1967,-.73299998,-1.003,-.52499998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1997,1.4349999,1.2539999,1.648,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2012,1.295,1.103,1.494,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2003,1.423,1.23,1.6289999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2014,1.352,1.143,1.54,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1996,1.436,1.2410001,1.6390001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2004,1.3940001,1.2130001,1.604,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1973,.55299997,.35499999,.74900001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1961,.69700003,.51200002,.91500002,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1968,-.73199999,-.995,-.51999998,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2021,1.428,1.2359999,1.622,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1971,-.67400002,-.92500001,-.44600001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2017,1.317,1.124,1.525,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2016,1.334,1.141,1.533,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2002,1.494,1.3049999,1.704,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1976,-.21600001,-.403,-.0049999999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2006,1.358,1.181,1.585,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2015,1.309,1.12,1.5039999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1980,-1.5140001,-1.7690001,-1.288,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2018,1.335,1.133,1.531,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1992,1.436,1.23,1.63,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2020,1.431,1.247,1.638,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1977,-1.513,-1.752,-1.274,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1982,-1.375,-1.614,-1.1289999,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2013,1.337,1.161,1.563,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1999,1.431,1.252,1.65,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1974,.745,.51899999,.921,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1988,1.469,1.25,1.653,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1969,-.727,-.95999998,-.48100001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,1962,.523,.32300001,.71700001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Argentina,ARG,2001,1.521,1.321,1.7130001,Upper middle income,Latin America & Caribbean,1,,019,Americas,419,Latin America and the Caribbean,005,South America,032
Armenia,ARM,2006,.221,.0060000001,.39700001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1998,.34799999,.154,.551,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1997,.34900001,.17,.56599998,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1993,.70599997,.50599998,.89399999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2012,.31999999,.134,.53100002,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1994,.68300003,.498,.88099998,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2010,.25999999,.07,.449,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2020,.95300001,.76099998,1.143,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2011,.271,.067000002,.46700001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2003,.22499999,.029999999,.43000001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2008,.103,-.090000004,.29899999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2000,.347,.154,.54900002,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1995,.428,.222,.63099998,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1990,.65200001,.449,.84799999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2015,.27399999,.090000004,.48500001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2004,.219,.015,.40599999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1996,.39300001,.199,.58899999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1991,.722,.49599999,.90200001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2016,.29300001,.082999997,.48300001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2002,.333,.133,.53299999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2001,.352,.161,.54799998,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2013,.27000001,.089000002,.47999999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2014,.26699999,.071999997,.46900001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2017,.398,.207,.616,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1999,.34799999,.155,.55400002,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2021,1.122,.935,1.316,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2007,.25299999,.057,.44600001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,1992,.70499998,.51499999,.91299999,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2019,1.049,.847,1.23,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2009,.19,-.0070000002,.40000001,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2018,.89999998,.69300002,1.087,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Armenia,ARM,2005,.22,.0080000004,.405,Upper middle income,Europe & Central Asia,1,,142,Asia,145,Western Asia,,,051
Australia,AUS,1960,1.6670001,1.459,1.859,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1961,1.674,1.5,1.89,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1962,1.663,1.476,1.868,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1968,1.679,1.473,1.877,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1964,1.6569999,1.459,1.864,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,2020,1.76,1.58,1.961,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1998,1.881,1.661,2.059,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,2016,1.905,1.738,2.1370001,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1995,1.895,1.704,2.1010001,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1969,1.683,1.5039999,1.905,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1966,1.648,1.462,1.852,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
Australia,AUS,1971,1.717,1.5190001,1.9119999,High income,East Asia & Pacific,1,,009,Oceania,053,Australia and New Zealand,,,036
