ISO,country,year,unemp,underemp,sex,agegroup,geog,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions
BDI,Burundi,2014,8.1339998,6.5999999,Male,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,.37099999,7.0999999,Total,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,1.864,9.6999998,Female,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,1.113,9.8000002,Female,"Youth, age 15-24",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,12.476,7.4000001,Female,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,1.5700001,7.6999998,Total,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,13.872,7.6999998,Male,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,.54799998,8.3999996,Male,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,1.096,8.8000002,Male,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BDI,Burundi,2014,9.9289999,7.6999998,Female,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,108,Sub-Saharan Africa
BEL,Belgium,2020,4.0349998,4.8000002,Total,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.5500002,4.9000001,Total,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,15.897,7.5,Male,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,15.516,6.9000001,Male,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,3.848,3.5,Male,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,4.9520001,4,Male,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,3.2679999,6.0999999,Female,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.0510001,4.6999998,Total,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,4.6220002,5.5,Female,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,4.7059999,3.5999999,Male,Total population age 15+,Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,15.725,11.3,Female,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,3.2720001,4.5999999,Total,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,4.7979999,4.6999998,Total,"Adults, age 25+",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.8920002,4.3000002,Male,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,11.833,12,Female,"Youth, age 15-24",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,15.818,9.3000002,Total,"Youth, age 15-24",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.7220001,4.1999998,Male,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,15.356,9,Total,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,12.915,7.4000001,Total,"Youth, age 15-24",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,2.625,5.6999998,Female,"Adults, age 25+",Rural,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,4.9569998,5.4000001,Female,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.1329999,4,Male,"Adults, age 25+",Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,15.162,11.4,Female,"Youth, age 15-24",Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.3530002,5.8000002,Female,Total population age 15+,Total,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.803,5,Total,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BEL,Belgium,2020,5.7020001,5.8000002,Female,Total population age 15+,Urban,High income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,056,Northern America and Europe
BFA,Burkina Faso,2018,3.4949999,1,Total,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,2.546,1,Male,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,7.9549999,.60000002,Total,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,3.4579999,1.1,Female,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,3.484,.89999998,Total,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,2.1389999,1.2,Female,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,6.1760001,.89999998,Total,"Youth, age 15-24",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,4.6240001,1.1,Female,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,9.6660004,.80000001,Female,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,5.7600002,.30000001,Male,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,16.750999,.60000002,Female,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,4.8720002,1.5,Female,"Youth, age 15-24",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,4.6900001,.89999998,Total,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,6.6659999,.40000001,Male,Total population age 15+,Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,9.4619999,1,Male,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,7.7059999,.89999998,Total,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,3.507,.69999999,Male,"Adults, age 25+",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,4.744,.69999999,Male,Total population age 15+,Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,7.204,.80000001,Female,"Adults, age 25+",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,7.7820001,1.2,Female,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,7.6500001,.60000002,Male,"Youth, age 15-24",Total,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,12.687,.80000001,Total,"Youth, age 15-24",Urban,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,4.0050001,.89999998,Male,Total population age 15+,Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
BFA,Burkina Faso,2018,2.3540001,1.1,Total,"Adults, age 25+",Rural,Low income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,011,Western Africa,854,Sub-Saharan Africa
