ISO,country,wb_region,incgrp,year,genres_animal,genres_plant,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2010,,11.418,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2012,,11.505,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2014,,11.506,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2016,,11.506,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2017,,11.506,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2018,,11.506,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2019,,11.506,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BOL,Bolivia (Plurinational State of),Latin America & Caribbean,Lower middle income,2020,,11.506,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,068
BRA,Brazil,Latin America & Caribbean,Upper middle income,2000,,123.489,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2005,,139.264,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2010,,175.986,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2012,,185.193,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2014,,190.127,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2016,,200.332,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2017,,204.317,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2018,,205.27,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2019,1,202.713,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2020,1,203.239,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRA,Brazil,Latin America & Caribbean,Upper middle income,2021,1,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,005,South America,076
BRB,Barbados,Latin America & Caribbean,High income,2020,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,052
BRB,Barbados,Latin America & Caribbean,High income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,052
BTN,Bhutan,South Asia,Lower middle income,2000,,.029,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2005,,.433,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2010,0,.777,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2011,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2012,0,.798,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2013,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2014,0,.977,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2015,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2016,0,1.162,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2017,0,1.162,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2018,0,1.162,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2019,0,1.162,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2020,1,1.162,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BTN,Bhutan,South Asia,Lower middle income,2021,1,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,034,Southern Asia,,,064
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2000,,2.423,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2005,,2.652,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2010,,2.925,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2012,,2.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2014,,2.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2016,,2.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2017,,2.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2018,,2.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2019,,2.992,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2020,1,3.044,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2021,1,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,018,Southern Africa,072
CAN,Canada,North America,High income,2000,,106.51,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2005,,108.299,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2010,,109.244,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2012,,110.363,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2014,,110.363,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2016,,110.363,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2017,,110.363,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2018,,111.157,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2019,,111.157,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2020,,111.157,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CAN,Canada,North America,High income,2021,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,021,Northern America,,,124
CHE,Switzerland,Europe & Central Asia,High income,2000,,24.78,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2003,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2004,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2005,0,29.213,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2006,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2007,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2008,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2009,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2010,0,37.967,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2011,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2012,0,39.684,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2013,0,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2014,0,39.908,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2015,4,,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
CHE,Switzerland,Europe & Central Asia,High income,2016,4,39.942,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,150,Europe,155,Western Europe,,,756
